year,district,sex,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2049,North Canberra,f,1368,1405,1541,3163,6798,5499,3552,2468,2344,2301,2430,2207,2151,1829,1492,1452,1200,1354
2049,South Canberra,f,677,718,860,1006,985,1804,1519,1324,953,1084,1210,1292,1359,1181,994,911,720,838
2049,Tuggeranong,f,2413,2437,2389,2474,2584,2653,2521,2538,2513,2609,2956,3127,2927,2646,2222,1992,1559,2173
2049,Weston Creek,f,878,864,760,700,555,573,701,814,892,878,853,845,742,641,595,569,447,600
2049,Woden,f,1433,1472,1377,1304,1640,2218,2156,1767,1822,1759,1814,1926,1579,1407,1168,1125,929,1127
2049,Molonglo,f,1798,1886,2091,2314,1943,1861,1846,1945,2169,2426,2611,2262,1656,1215,931,861,620,697
2049,Urriarra-Namadgi,f,23,19,16,16,16,21,23,21,25,22,16,12,10,10,8,7,9,8
2049,Belconnen,p,8472,8143,8069,9274,12353,11785,10349,9891,9563,9486,9863,9078,7812,6699,5462,5019,3685,4151
2049,Canberra East,p,36,37,34,52,104,121,157,117,98,79,61,58,51,69,54,64,46,71
2049,Gungahlin,p,5379,5015,4951,5159,5414,5774,5851,5857,5845,5740,5965,5501,4903,4099,3102,2667,1948,2214
2049,North Canberra,p,2851,2899,3197,6408,13774,11501,7430,5222,4846,4599,4939,4515,4175,3528,2831,2650,2077,2243
2049,South Canberra,p,1440,1480,1723,2022,2068,3613,3108,2752,1989,2214,2438,2510,2534,2162,1788,1633,1320,1485
2049,Tuggeranong,p,4944,4993,4848,5080,5330,5398,5152,5249,5222,5293,6003,6268,5883,5203,4232,3755,2809,3634
2049,Weston Creek,p,1786,1766,1571,1426,1152,1179,1430,1711,1868,1798,1746,1655,1422,1241,1139,1066,793,1008
2049,Woden,p,2931,3035,2863,2708,3377,4543,4557,3766,3785,3636,3678,3754,3033,2681,2182,2040,1621,1874
2049,Molonglo,p,3684,3845,4252,4728,4000,3798,3786,3997,4475,4931,5297,4519,3228,2347,1755,1587,1102,1184
2049,Urriarra-Namadgi,p,51,39,40,35,28,42,44,42,57,44,36,29,28,24,19,13,14,11
2050,Belconnen,m,4256,4087,4038,4668,6326,6046,5231,5038,4875,4732,4887,4620,3957,3389,2683,2357,1697,1740
2050,Canberra East,m,21,22,23,34,94,106,133,99,79,66,44,46,37,46,32,34,31,35
2050,Gungahlin,m,2735,2530,2482,2633,2857,2981,3032,3009,3042,2907,2970,2738,2377,1982,1460,1224,883,952
2050,North Canberra,m,1482,1491,1658,3266,7038,6023,3866,2746,2528,2292,2485,2330,2068,1728,1363,1213,899,892
2050,South Canberra,m,757,758,855,1020,1080,1808,1579,1417,1051,1125,1220,1227,1191,1008,804,722,607,652
2050,Tuggeranong,m,2523,2556,2460,2602,2758,2748,2615,2694,2728,2681,3011,3174,2993,2604,2056,1771,1292,1457
2050,Weston Creek,m,904,908,811,724,602,606,729,894,987,921,881,819,695,615,548,503,354,410
2050,Woden,m,1495,1559,1484,1407,1744,2317,2385,1983,1981,1868,1855,1852,1466,1307,1030,918,702,750
2050,Molonglo,m,1845,1916,2114,2397,2028,1914,1888,2016,2268,2472,2669,2323,1635,1185,861,741,507,502
2050,Urriarra-Namadgi,m,29,23,24,21,14,21,22,20,31,24,20,18,19,16,13,8,3,4
2050,Belconnen,f,4190,4027,3956,4534,6005,5737,5071,4849,4723,4656,4817,4521,4055,3547,2941,2717,2128,2449
2050,Canberra East,f,15,16,8,14,9,16,24,18,18,11,18,12,15,23,23,29,16,35
2050,Gungahlin,f,2645,2481,2431,2516,2686,2935,2886,2863,2867,2791,2896,2720,2542,2168,1673,1439,1105,1277
2050,North Canberra,f,1365,1411,1535,3181,6856,5514,3541,2452,2358,2289,2406,2227,2171,1884,1514,1470,1217,1380
2050,South Canberra,f,675,716,860,1002,990,1800,1509,1313,960,1076,1204,1293,1374,1202,1010,909,746,838
2050,Tuggeranong,f,2403,2439,2383,2472,2595,2649,2500,2525,2543,2583,2934,3129,2959,2711,2260,2012,1583,2175
2050,Weston Creek,f,880,863,759,702,552,573,700,808,898,873,851,846,747,659,608,574,455,600
2050,Woden,f,1423,1469,1373,1305,1652,2203,2142,1750,1843,1742,1794,1926,1601,1443,1187,1131,936,1128
2050,Molonglo,f,1758,1848,2046,2298,1916,1838,1798,1912,2136,2387,2596,2313,1717,1276,976,877,645,720
2050,Urriarra-Namadgi,f,23,19,16,17,16,22,23,21,25,23,16,12,10,10,9,6,8,8
2050,Belconnen,p,8445,8114,7996,9201,12332,11782,10302,9887,9600,9387,9704,9141,8011,6939,5626,5074,3825,4188
2050,Canberra East,p,35,36,35,50,104,122,158,118,98,78,61,58,53,69,55,61,47,70
2050,Gungahlin,p,5379,5011,4914,5150,5544,5916,5920,5872,5909,5697,5862,5459,4921,4150,3133,2663,1986,2229
2050,North Canberra,p,2848,2902,3191,6446,13895,11537,7407,5198,4886,4583,4892,4556,4239,3612,2877,2684,2115,2272
2050,South Canberra,p,1431,1474,1717,2023,2069,3607,3088,2732,2012,2199,2424,2522,2564,2211,1815,1630,1354,1490
2050,Tuggeranong,p,4924,4994,4843,5074,5352,5398,5113,5221,5270,5264,5946,6303,5952,5316,4315,3783,2875,3632
2050,Weston Creek,p,1785,1769,1571,1427,1153,1178,1428,1702,1883,1794,1732,1665,1442,1275,1156,1079,809,1009
2050,Woden,p,2918,3028,2857,2713,3396,4521,4528,3732,3826,3609,3651,3779,3067,2749,2217,2049,1639,1879
2050,Molonglo,p,3603,3764,4160,4696,3946,3751,3686,3928,4404,4859,5265,4636,3351,2460,1836,1619,1154,1222
2050,Urriarra-Namadgi,p,52,40,40,35,29,43,44,41,57,45,36,29,28,24,20,14,12,12
2051,Belconnen,m,4247,4074,4001,4627,6338,6035,5216,5056,4876,4699,4799,4651,4042,3482,2780,2334,1779,1760
2051,Canberra East,m,22,22,22,34,95,106,132,99,78,69,42,47,38,46,32,34,30,34
2051,Gungahlin,m,2745,2535,2477,2604,2840,2977,3027,3030,3058,2907,2906,2721,2406,2039,1516,1228,929,965
2051,North Canberra,m,1478,1499,1661,3282,7123,6047,3856,2750,2534,2299,2462,2342,2095,1752,1398,1204,930,901
2051,South Canberra,m,752,758,853,1024,1089,1798,1559,1416,1057,1125,1205,1230,1196,1017,824,716,624,653
2051,Tuggeranong,m,2512,2557,2457,2599,2781,2746,2599,2688,2740,2680,2977,3185,3008,2630,2107,1766,1343,1463
2051,Weston Creek,m,901,906,816,727,607,609,722,889,997,922,880,818,707,625,558,499,372,411
2051,Woden,m,1485,1556,1480,1405,1763,2317,2364,1979,1989,1872,1840,1858,1473,1317,1047,922,721,749
2051,Molonglo,m,1840,1886,2059,2313,1991,1878,1881,2016,2231,2402,2606,2364,1736,1254,906,742,542,520
2051,Urriarra-Namadgi,m,29,23,25,21,13,21,22,21,31,25,20,17,20,16,13,7,3,3
2051,Belconnen,f,4188,4014,3931,4501,6012,5718,5051,4860,4730,4632,4725,4524,4112,3658,3040,2715,2199,2474
2051,Canberra East,f,15,16,8,13,10,16,27,18,18,10,16,13,16,23,21,26,18,34
2051,Gungahlin,f,2647,2485,2422,2493,2671,2927,2882,2877,2887,2781,2830,2705,2563,2226,1742,1444,1147,1300
2051,North Canberra,f,1354,1414,1538,3206,6928,5525,3534,2454,2360,2290,2381,2231,2188,1912,1544,1465,1255,1385
2051,South Canberra,f,670,717,860,1009,985,1800,1496,1308,961,1072,1199,1285,1380,1217,1033,888,775,835
2051,Tuggeranong,f,2389,2437,2384,2477,2605,2641,2472,2523,2552,2582,2910,3123,2952,2743,2316,1975,1637,2176
2051,Weston Creek,f,875,864,756,703,553,572,697,808,899,876,841,841,755,673,617,576,460,603
2051,Woden,f,1413,1468,1369,1303,1664,2195,2128,1742,1852,1736,1766,1906,1606,1468,1223,1111,950,1142
2051,Molonglo,f,1751,1816,1990,2220,1877,1800,1793,1911,2102,2316,2533,2344,1811,1358,1025,877,683,745
2051,Urriarra-Namadgi,f,23,19,16,17,16,23,23,21,25,23,15,12,10,10,9,4,8,7
2051,Belconnen,p,8435,8087,7932,9127,12351,11752,10267,9916,9605,9332,9525,9177,8155,7139,5820,5049,3977,4233
2051,Canberra East,p,36,36,34,49,107,122,158,118,95,79,58,59,53,69,52,58,49,68
2051,Gungahlin,p,5393,5020,4899,5098,5511,5903,5910,5905,5945,5688,5736,5427,4971,4264,3260,2674,2076,2264
2051,North Canberra,p,2832,2913,3199,6489,14053,11574,7391,5204,4892,4591,4845,4572,4282,3665,2942,2669,2184,2287
2051,South Canberra,p,1422,1475,1713,2034,2075,3598,3056,2725,2019,2197,2403,2517,2576,2233,1858,1602,1399,1488
2051,Tuggeranong,p,4903,4992,4842,5076,5385,5386,5071,5210,5293,5262,5888,6308,5961,5374,4421,3744,2979,3639
2051,Weston Creek,p,1777,1770,1573,1431,1158,1182,1419,1696,1897,1796,1720,1659,1461,1297,1174,1073,831,1014
2051,Woden,p,2898,3026,2848,2708,3426,4514,4493,3720,3839,3606,3608,3764,3079,2787,2269,2034,1669,1891
2051,Molonglo,p,3591,3702,4049,4534,3868,3677,3674,3927,4333,4718,5139,4707,3546,2612,1932,1619,1225,1265
2051,Urriarra-Namadgi,p,52,41,41,35,29,44,44,42,55,46,34,29,28,25,20,14,13,11
2052,Belconnen,m,4240,4063,3970,4574,6319,6018,5239,5029,4861,4710,4707,4672,4138,3557,2885,2378,1846,1771
2052,Canberra East,m,21,22,19,36,96,106,132,100,80,70,42,46,38,42,34,32,29,36
2052,Gungahlin,m,2737,2529,2482,2617,2917,3049,3080,3023,3040,2959,2852,2724,2412,2021,1540,1221,948,963
2052,North Canberra,m,1465,1500,1661,3282,7152,6045,3853,2729,2531,2326,2424,2336,2114,1777,1437,1215,958,909
2052,South Canberra,m,748,757,850,1027,1090,1799,1556,1400,1056,1134,1186,1229,1205,1024,843,715,634,659
2052,Tuggeranong,m,2501,2556,2456,2607,2776,2740,2600,2656,2743,2698,2944,3188,3024,2657,2179,1747,1409,1466
2052,Weston Creek,m,902,905,821,724,609,606,723,884,996,937,869,824,716,631,572,492,387,412
2052,Woden,m,1474,1560,1477,1402,1770,2300,2364,1953,1986,1894,1822,1850,1499,1333,1082,912,739,752
2052,Molonglo,m,1832,1851,2006,2228,1942,1840,1894,1999,2184,2348,2537,2400,1838,1320,957,755,575,537
2052,Urriarra-Namadgi,m,29,23,26,21,15,22,22,22,31,26,20,17,18,16,11,8,3,3
2052,Belconnen,f,4181,4004,3907,4453,6000,5688,5076,4833,4717,4649,4629,4536,4175,3738,3164,2727,2288,2491
2052,Canberra East,f,14,16,8,12,10,16,26,20,18,10,16,14,17,22,21,25,17,35
2052,Gungahlin,f,2640,2480,2420,2511,2744,2989,2932,2875,2873,2816,2774,2706,2544,2212,1775,1424,1179,1293
2052,North Canberra,f,1350,1417,1536,3211,6950,5508,3539,2434,2363,2305,2350,2224,2197,1931,1606,1444,1302,1380
2052,South Canberra,f,668,717,863,1005,989,1789,1495,1290,957,1074,1187,1277,1384,1228,1068,878,800,835
2052,Tuggeranong,f,2379,2430,2386,2480,2608,2627,2475,2498,2553,2604,2881,3113,2958,2757,2380,1968,1679,2179
2052,Weston Creek,f,871,868,756,706,560,569,700,798,901,881,832,840,757,681,630,574,484,599
2052,Woden,f,1410,1463,1361,1304,1663,2179,2124,1727,1840,1756,1734,1888,1614,1482,1253,1110,983,1148
2052,Molonglo,f,1745,1782,1939,2139,1830,1761,1806,1894,2054,2260,2463,2376,1902,1431,1085,885,724,767
2052,Urriarra-Namadgi,f,23,20,16,17,17,24,23,21,25,23,15,12,9,10,9,5,10,7
2052,Belconnen,p,8422,8068,7878,9028,12318,11704,10317,9860,9576,9359,9335,9209,8312,7296,6049,5107,4135,4262
2052,Canberra East,p,34,36,31,50,108,122,158,119,97,79,57,60,54,65,54,56,47,70
2052,Gungahlin,p,5376,5009,4902,5127,5660,6038,6014,5898,5912,5774,5628,5429,4955,4233,3316,2644,2126,2256
2052,North Canberra,p,2814,2917,3200,6494,14103,11554,7392,5162,4894,4630,4774,4559,4311,3709,3043,2658,2261,2290
2052,South Canberra,p,1417,1474,1713,2032,2079,3589,3052,2689,2013,2209,2372,2505,2589,2254,1911,1593,1436,1494
2052,Tuggeranong,p,4881,4986,4841,5087,5383,5368,5073,5155,5295,5303,5824,6302,5982,5416,4559,3715,3087,3645
2052,Weston Creek,p,1771,1773,1575,1430,1170,1174,1423,1681,1896,1818,1700,1662,1473,1311,1201,1067,871,1011
2052,Woden,p,2884,3023,2838,2705,3432,4479,4489,3681,3827,3649,3555,3737,3113,2814,2335,2023,1721,1900
2052,Molonglo,p,3577,3633,3945,4367,3772,3601,3700,3893,4238,4608,5000,4775,3740,2751,2045,1641,1299,1304
2052,Urriarra-Namadgi,p,52,42,42,34,31,46,45,43,56,46,34,28,27,25,19,14,14,10
2053,Belconnen,m,4240,4051,3949,4531,6281,5995,5265,5014,4843,4735,4625,4678,4231,3625,3015,2426,1883,1816
2053,Canberra East,m,21,21,19,36,100,105,132,98,78,69,40,48,35,40,37,30,27,38
2053,Gungahlin,m,2716,2509,2472,2651,3069,3178,3158,3022,3015,2984,2814,2711,2393,1976,1536,1200,947,954
2053,North Canberra,m,1457,1492,1666,3291,7163,6026,3868,2713,2530,2357,2403,2323,2135,1808,1480,1227,967,919
2053,South Canberra,m,744,759,852,1026,1084,1789,1553,1388,1057,1150,1175,1225,1214,1035,872,713,645,662
2053,Tuggeranong,m,2488,2558,2455,2603,2774,2723,2593,2640,2747,2727,2909,3176,3049,2671,2248,1762,1442,1481
2053,Weston Creek,m,897,905,821,724,606,605,722,877,997,951,858,822,723,634,592,499,404,412
2053,Woden,m,1465,1556,1481,1400,1766,2290,2369,1928,1983,1915,1802,1838,1518,1341,1135,913,766,753
2053,Molonglo,m,1836,1829,1965,2151,1895,1807,1909,1994,2150,2310,2486,2440,1944,1390,1017,776,604,560
2053,Urriarra-Namadgi,m,25,22,24,18,13,19,18,19,29,23,18,17,18,16,10,9,4,2
2053,Belconnen,f,4174,3999,3890,4410,5970,5661,5093,4816,4699,4670,4546,4540,4247,3821,3290,2752,2367,2524
2053,Canberra East,f,14,16,8,11,12,14,26,20,18,9,15,13,15,21,21,25,19,34
2053,Gungahlin,f,2619,2460,2410,2539,2883,3119,3005,2877,2851,2844,2728,2700,2511,2157,1767,1382,1180,1276
2053,North Canberra,f,1352,1412,1541,3216,6956,5498,3543,2419,2362,2330,2321,2210,2208,1960,1663,1446,1337,1382
2053,South Canberra,f,665,715,861,1004,986,1782,1494,1286,951,1087,1173,1269,1388,1244,1101,869,820,841
2053,Tuggeranong,f,2366,2425,2391,2472,2598,2615,2469,2479,2544,2633,2849,3095,2967,2771,2455,1974,1708,2188
2053,Weston Creek,f,865,869,756,705,560,564,699,795,901,892,823,835,758,688,653,567,498,598
2053,Woden,f,1408,1462,1356,1304,1656,2169,2121,1712,1838,1775,1713,1872,1615,1490,1296,1105,1022,1151
2053,Molonglo,f,1746,1761,1900,2066,1786,1727,1820,1890,2023,2223,2411,2408,2002,1508,1151,901,767,796
2053,Urriarra-Namadgi,f,23,19,16,13,15,23,22,21,25,20,13,11,5,6,6,5,11,8
2053,Belconnen,p,8414,8049,7840,8941,12251,11657,10359,9831,9542,9405,9171,9219,8480,7444,6304,5179,4251,4340
2053,Canberra East,p,34,35,31,50,112,120,158,119,95,78,56,60,51,60,58,53,46,71
2053,Gungahlin,p,5335,4968,4883,5189,5952,6298,6162,5899,5868,5829,5541,5410,4905,4134,3301,2581,2128,2230
2053,North Canberra,p,2809,2906,3205,6507,14119,11525,7412,5130,4895,4688,4724,4532,4344,3767,3143,2675,2302,2302
2053,South Canberra,p,1410,1475,1714,2030,2071,3572,3046,2674,2006,2235,2347,2493,2602,2279,1973,1582,1464,1502
2053,Tuggeranong,p,4855,4983,4845,5075,5370,5338,5064,5118,5290,5359,5760,6271,6015,5443,4703,3737,3149,3669
2053,Weston Creek,p,1764,1775,1577,1430,1167,1170,1420,1671,1895,1842,1680,1658,1481,1322,1244,1068,902,1010
2053,Woden,p,2874,3017,2838,2704,3423,4459,4490,3640,3822,3690,3515,3711,3135,2831,2432,2017,1787,1903
2053,Molonglo,p,3582,3590,3865,4217,3681,3534,3729,3884,4173,4533,4897,4849,3947,2898,2168,1677,1370,1357
2053,Urriarra-Namadgi,p,49,41,40,35,30,44,41,40,54,45,32,29,26,22,18,14,15,10
2054,Belconnen,m,4247,4061,3950,4512,6267,5948,5277,5011,4858,4758,4610,4653,4297,3675,3108,2474,1934,1837
2054,Canberra East,m,20,21,17,37,102,105,133,98,75,69,40,46,38,37,40,28,26,38
2054,Gungahlin,m,2728,2522,2481,2649,3060,3148,3156,3024,3034,3018,2803,2674,2422,2006,1585,1228,962,972
2054,North Canberra,m,1457,1489,1669,3307,7186,6010,3865,2700,2528,2381,2399,2305,2166,1819,1529,1229,982,928
2054,South Canberra,m,742,756,851,1030,1090,1778,1544,1378,1055,1161,1165,1221,1228,1042,894,722,650,668
2054,Tuggeranong,m,2481,2557,2456,2609,2767,2705,2590,2629,2739,2752,2894,3159,3068,2676,2310,1779,1471,1498
2054,Weston Creek,m,893,906,822,728,606,602,723,872,993,964,855,825,730,640,607,511,405,417
2054,Woden,m,1462,1552,1489,1403,1750,2288,2364,1919,1979,1930,1797,1824,1541,1350,1168,930,764,763
2054,Molonglo,m,1849,1826,1950,2100,1862,1741,1912,1982,2151,2282,2483,2439,2014,1437,1063,800,624,584
2054,Urriarra-Namadgi,m,26,23,24,19,12,19,19,19,30,23,18,16,18,16,10,9,4,2
2054,Belconnen,f,4183,4003,3894,4395,5957,5610,5101,4819,4705,4700,4510,4498,4303,3881,3406,2789,2409,2561
2054,Canberra East,f,12,16,8,11,12,14,27,20,19,8,15,12,14,16,25,23,21,32
2054,Gungahlin,f,2626,2476,2421,2533,2874,3093,3006,2883,2868,2872,2710,2656,2526,2184,1824,1405,1201,1291
2054,North Canberra,f,1340,1416,1540,3229,6993,5468,3540,2412,2363,2360,2305,2189,2219,1979,1717,1454,1346,1401
2054,South Canberra,f,663,715,860,1002,983,1774,1492,1276,949,1097,1164,1262,1389,1253,1130,877,818,851
2054,Tuggeranong,f,2358,2413,2394,2478,2595,2593,2464,2463,2530,2663,2831,3066,2992,2768,2511,1999,1707,2207
2054,Weston Creek,f,863,872,753,706,560,563,699,791,899,897,817,829,766,691,670,569,498,603
2054,Woden,f,1406,1458,1361,1300,1659,2161,2112,1704,1833,1791,1690,1858,1613,1491,1342,1111,1031,1164
2054,Molonglo,f,1759,1759,1888,2013,1757,1667,1822,1881,2026,2196,2402,2398,2065,1559,1205,926,786,829
2054,Urriarra-Namadgi,f,23,19,16,13,15,24,22,21,24,21,13,11,5,6,6,4,12,8
2054,Belconnen,p,8430,8063,7846,8906,12226,11556,10378,9831,9562,9459,9118,9150,8599,7557,6515,5264,4344,4399
2054,Canberra East,p,32,35,29,50,115,118,160,118,94,79,55,58,52,53,65,50,48,70
2054,Gungahlin,p,5353,4996,4902,5181,5932,6241,6163,5906,5904,5890,5512,5331,4948,4190,3409,2632,2162,2263
2054,North Canberra,p,2796,2905,3209,6534,14179,11478,7406,5114,4891,4742,4705,4493,4383,3800,3246,2683,2329,2329
2054,South Canberra,p,1405,1473,1708,2031,2073,3551,3035,2656,2005,2256,2329,2484,2617,2294,2023,1600,1469,1519
2054,Tuggeranong,p,4837,4969,4848,5087,5363,5299,5055,5092,5270,5413,5725,6226,6060,5444,4822,3778,3177,3706
2054,Weston Creek,p,1756,1778,1575,1434,1167,1165,1420,1663,1891,1862,1670,1654,1497,1331,1275,1080,904,1020
2054,Woden,p,2869,3010,2849,2702,3409,4449,4475,3622,3813,3724,3488,3680,3153,2841,2509,2041,1796,1927
2054,Molonglo,p,3608,3585,3838,4113,3619,3408,3734,3863,4177,4478,4885,4839,4080,2996,2267,1729,1410,1413
2054,Urriarra-Namadgi,p,50,42,40,35,29,44,41,41,55,46,32,28,27,22,19,15,17,9
2055,Belconnen,m,4256,4074,3957,4490,6219,5900,5280,5010,4873,4797,4587,4589,4339,3751,3210,2519,1964,1886
2055,Canberra East,m,20,20,15,38,104,103,132,100,73,70,37,44,37,34,41,26,27,38
2055,Gungahlin,m,2740,2533,2482,2645,3033,3129,3158,3036,3053,3043,2791,2629,2429,2046,1628,1259,975,997
2055,North Canberra,m,1455,1488,1670,3328,7183,5980,3865,2701,2532,2402,2394,2277,2182,1862,1563,1240,991,937
2055,South Canberra,m,737,758,848,1024,1082,1770,1541,1368,1051,1173,1166,1211,1235,1057,905,737,648,675
2055,Tuggeranong,m,2469,2550,2462,2623,2754,2685,2577,2620,2727,2779,2887,3123,3096,2699,2349,1809,1474,1521
2055,Weston Creek,m,892,905,823,730,606,598,720,868,988,978,854,815,740,646,627,516,407,421
2055,Woden,m,1459,1550,1499,1416,1740,2271,2359,1902,1969,1945,1789,1815,1534,1359,1208,953,761,775
2055,Molonglo,m,1862,1825,1930,2038,1809,1691,1916,1985,2147,2254,2460,2418,2078,1507,1113,834,642,615
2055,Urriarra-Namadgi,m,27,24,24,19,13,19,19,19,30,23,19,17,18,16,9,9,4,2
2055,Belconnen,f,4191,4019,3906,4389,5922,5561,5098,4830,4713,4739,4479,4428,4306,3944,3511,2863,2431,2614
2055,Canberra East,f,11,17,8,8,15,13,27,19,18,8,16,14,12,16,23,24,20,32
2055,Gungahlin,f,2636,2485,2427,2530,2852,3068,3008,2898,2883,2897,2688,2605,2523,2220,1883,1445,1209,1316
2055,North Canberra,f,1339,1414,1542,3247,7012,5450,3541,2402,2359,2379,2297,2163,2215,2006,1761,1473,1353,1412
2055,South Canberra,f,660,715,858,1002,986,1762,1483,1271,946,1111,1152,1255,1386,1262,1156,895,807,865
2055,Tuggeranong,f,2345,2402,2390,2481,2598,2571,2457,2447,2527,2691,2807,3039,2981,2795,2551,2036,1709,2216
2055,Weston Creek,f,859,870,758,708,562,561,694,790,896,905,811,826,764,695,678,586,495,604
2055,Woden,f,1403,1454,1361,1302,1655,2147,2098,1698,1832,1818,1674,1834,1609,1502,1372,1124,1038,1175
2055,Molonglo,f,1772,1756,1864,1955,1710,1618,1826,1884,2020,2171,2371,2377,2113,1627,1264,969,809,866
2055,Urriarra-Namadgi,f,23,19,16,13,16,23,23,21,24,22,13,11,5,6,6,4,10,9
2055,Belconnen,p,8448,8092,7862,8877,12141,11462,10378,9841,9587,9537,9065,9019,8644,7695,6721,5384,4395,4500
2055,Canberra East,p,31,35,27,49,118,116,159,120,92,80,51,58,51,50,64,50,47,69
2055,Gungahlin,p,5378,5017,4909,5174,5885,6197,6167,5933,5936,5940,5477,5235,4952,4268,3511,2701,2184,2314
2055,North Canberra,p,2795,2903,3212,6574,14195,11430,7406,5103,4893,4781,4692,4440,4398,3869,3321,2713,2343,2349
2055,South Canberra,p,1397,1472,1706,2026,2070,3531,3023,2640,1997,2282,2319,2466,2622,2319,2062,1632,1455,1540
2055,Tuggeranong,p,4814,4952,4853,5104,5354,5256,5034,5066,5254,5472,5694,6162,6074,5494,4901,3844,3183,3737
2055,Weston Creek,p,1750,1774,1581,1438,1168,1158,1413,1659,1885,1882,1666,1642,1504,1342,1305,1102,901,1025
2055,Woden,p,2862,3004,2859,2718,3395,4419,4459,3600,3800,3763,3464,3649,3142,2860,2578,2078,1798,1950
2055,Molonglo,p,3634,3581,3794,3992,3519,3309,3742,3869,4167,4425,4831,4795,4192,3135,2377,1802,1452,1482
2055,Urriarra-Namadgi,p,51,43,40,35,29,44,42,41,56,46,32,28,27,23,18,16,16,11
2056,Belconnen,m,4270,4085,3953,4459,6142,5864,5281,5031,4903,4815,4546,4510,4349,3829,3292,2597,1961,1953
2056,Canberra East,m,20,19,15,36,105,103,132,100,74,69,38,42,37,31,41,26,28,35
2056,Gungahlin,m,2745,2546,2485,2634,3005,3100,3161,3037,3083,3058,2795,2576,2427,2087,1674,1284,973,1029
2056,North Canberra,m,1451,1486,1673,3345,7173,5958,3859,2688,2538,2412,2403,2253,2185,1882,1576,1278,971,962
2056,South Canberra,m,732,754,847,1023,1080,1752,1533,1359,1049,1182,1171,1199,1235,1068,916,763,629,690
2056,Tuggeranong,m,2459,2543,2463,2621,2740,2659,2564,2602,2731,2792,2890,3093,3104,2714,2382,1846,1462,1555
2056,Weston Creek,m,889,906,821,732,605,594,716,860,986,985,859,814,734,654,638,526,401,432
2056,Woden,m,1456,1547,1508,1424,1739,2256,2355,1886,1959,1952,1794,1803,1531,1371,1210,980,764,782
2056,Molonglo,m,1886,1825,1885,1954,1704,1672,1933,2036,2154,2218,2359,2341,2117,1599,1195,894,663,661
2056,Urriarra-Namadgi,m,28,24,25,21,14,19,19,19,30,23,19,16,18,16,9,9,5,2
2056,Belconnen,f,4199,4033,3900,4377,5868,5519,5098,4851,4733,4752,4458,4338,4303,4009,3604,2963,2435,2683
2056,Canberra East,f,11,17,8,7,15,12,26,21,18,7,15,12,13,18,23,22,19,33
2056,Gungahlin,f,2645,2496,2431,2525,2834,3039,3011,2899,2907,2911,2686,2553,2504,2252,1934,1487,1201,1352
2056,North Canberra,f,1343,1408,1550,3286,7027,5423,3524,2397,2362,2395,2301,2137,2206,2018,1783,1494,1347,1433
2056,South Canberra,f,661,714,855,1007,980,1754,1478,1259,946,1112,1153,1251,1379,1269,1178,920,777,881
2056,Tuggeranong,f,2332,2393,2390,2493,2592,2551,2445,2429,2526,2701,2811,3027,2953,2797,2583,2083,1673,2244
2056,Weston Creek,f,856,864,759,706,563,562,692,786,895,906,816,815,759,700,691,590,494,610
2056,Woden,f,1389,1455,1358,1305,1662,2134,2086,1685,1828,1818,1675,1819,1592,1510,1396,1154,1016,1199
2056,Molonglo,f,1797,1757,1823,1879,1614,1597,1843,1933,2025,2135,2274,2300,2141,1719,1361,1040,835,925
2056,Urriarra-Namadgi,f,23,19,16,13,16,23,24,21,24,23,13,11,5,6,6,5,9,9
2056,Belconnen,p,8468,8118,7853,8837,12011,11381,10379,9882,9636,9567,9004,8849,8651,7839,6895,5559,4395,4636
2056,Canberra East,p,31,34,27,46,122,116,159,120,92,79,52,54,50,49,64,47,46,68
2056,Gungahlin,p,5392,5044,4916,5159,5839,6142,6172,5936,5990,5968,5480,5129,4931,4339,3608,2770,2175,2381
2056,North Canberra,p,2794,2894,3223,6632,14201,11382,7382,5085,4901,4806,4703,4389,4390,3899,3359,2774,2317,2395
2056,South Canberra,p,1393,1469,1701,2030,2060,3507,3011,2618,1996,2295,2324,2452,2613,2336,2096,1684,1408,1571
2056,Tuggeranong,p,4790,4938,4853,5114,5333,5211,5010,5031,5255,5494,5703,6120,6058,5513,4965,3930,3137,3799
2056,Weston Creek,p,1744,1769,1580,1438,1168,1156,1409,1644,1882,1892,1676,1629,1494,1354,1330,1117,894,1043
2056,Woden,p,2845,3003,2867,2729,3400,4391,4441,3570,3788,3771,3469,3623,3122,2880,2605,2136,1781,1981
2056,Molonglo,p,3683,3582,3708,3833,3318,3269,3776,3969,4179,4353,4633,4641,4257,3318,2556,1934,1497,1587
2056,Urriarra-Namadgi,p,52,43,41,36,31,43,43,41,56,47,32,28,26,23,19,15,17,11
2057,Belconnen,m,4284,4088,3948,4431,6070,5819,5275,5082,4895,4809,4548,4430,4367,3913,3342,2681,1990,1998
2057,Canberra East,m,20,18,15,35,108,104,131,99,74,68,38,42,35,32,38,27,27,33
2057,Gungahlin,m,2751,2560,2488,2623,2979,3070,3154,3066,3085,3058,2823,2526,2421,2129,1698,1321,993,1047
2057,North Canberra,m,1449,1475,1675,3355,7165,5933,3851,2695,2529,2419,2430,2238,2171,1898,1588,1307,971,972
2057,South Canberra,m,728,752,847,1017,1078,1741,1525,1364,1040,1183,1186,1188,1228,1077,924,778,627,699
